Measurement ID;7745;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0270101;Channel0280101;;Peukert 1,75V;
;;26/11/2022 13:59;37;DCH;27:53:01;01:10:00;0;0;Peukert_sem_equal;2,057267;-0,475007;0;0,554162;0,554261;-0,554162;8,415209;37,269603;28,854394;1,148304;-0,021713;-1,133864;;;
;;26/11/2022 14:01;37;DCH;27:55:01;01:11:59;0;0;Peukert_sem_equal;2,056711;-0,474962;0;0,569993;0,570092;-0,569993;8,382645;37,269603;28,886958;1,180868;1,050365;1,733046;;;
;;26/11/2022 14:03;37;DCH;27:57:01;01:14:00;0;0;Peukert_sem_equal;2,056377;-0,475007;0;0,585813;0,585912;-0,585813;8,35011;37,269603;28,919493;1,213403;-0,710781;2,386032;;;
;;26/11/2022 14:05;37;DCH;27:59:01;01:16:00;0;0;Peukert_sem_equal;2,055821;-0,475007;0;0,601662;0,601761;-0,601662;8,317524;37,269603;28,95208;1,24599;2,206261;1,517034;;;
;;26/11/2022 14:07;37;DCH;28:01:01;01:18:00;0;0;Peukert_sem_equal;2,055377;-0,474962;0;0,617496;0,617596;-0,617496;8,284974;37,269603;28,984629;1,278539;2,962384;-0,952018;;;
;;26/11/2022 14:09;37;DCH;28:03:01;01:20:00;0;0;Peukert_sem_equal;2,054821;-0,475007;0;0,633318;0,633417;-0,633318;8,25246;37,269603;29,017143;1,311053;2,99655;1,613785;;;
;;26/11/2022 14:11;37;DCH;28:05:01;01:22:00;0;0;Peukert_sem_equal;2,054376;-0,475007;0;0,64914;0,649239;-0,64914;8,219951;37,269603;29,049652;1,343562;0,627601;0,119102;;;
;;26/11/2022 14:13;37;DCH;28:07:01;01:23:59;0;0;Peukert_sem_equal;2,053931;-0,474962;0;0,664987;0,665086;-0,664987;8,187399;37,269603;29,082204;1,376114;1,051004;-1,404159;;;
;;26/11/2022 14:15;37;DCH;28:09:01;01:26:00;0;0;Peukert_sem_equal;2,053375;-0,474962;0;0,680824;0,680923;-0,680824;8,154877;37,269603;29,114727;1,408637;-2,92694;1,791639;;;
;;26/11/2022 14:17;37;DCH;28:11:01;01:28:00;0;0;Peukert_sem_equal;2,05293;-0,474962;0;0,696627;0,696726;-0,696627;8,12243;37,269603;29,147173;1,441083;-0,932061;2,472405;;;
;;26/11/2022 14:19;37;DCH;28:13:01;01:30:00;0;0;Peukert_sem_equal;2,052486;-0,474962;0;0,712465;0,712564;-0,712465;8,08992;37,269603;29,179683;1,473593;2,914647;-1,656891;;;
;;26/11/2022 14:21;37;DCH;28:15:01;01:31:59;0;0;Peukert_sem_equal;2,05193;-0,474962;0;0,728297;0,728396;-0,728297;8,05743;37,269603;29,212174;1,506083;-0,90045;-2,047405;;;
;;26/11/2022 14:23;37;DCH;28:17:01;01:34:00;0;0;Peukert_sem_equal;2,051485;-0,474962;0;0,744147;0,744247;-0,744147;8,024908;37,269603;29,244695;1,538605;0,248582;2,431533;;;
;;26/11/2022 14:25;37;DCH;28:19:01;01:36:00;0;0;Peukert_sem_equal;2,05104;-0,475007;0;0,759995;0,760094;-0,759995;7,992401;37,269603;29,277202;1,571112;-2,649142;1,405436;;;
;;26/11/2022 14:27;37;DCH;28:21:01;01:38:00;0;0;Peukert_sem_equal;2,050595;-0,474962;0;0,775825;0,775924;-0,775825;7,959936;37,269603;29,309667;1,603577;-1,939639;-1,36664;;;
;;26/11/2022 14:29;37;DCH;28:23:01;01:40:00;0;0;Peukert_sem_equal;2,050151;-0,474962;0;0,791643;0,791743;-0,791643;7,927502;37,269603;29,342101;1,636011;1,188306;1,328323;;;
;;26/11/2022 14:31;37;DCH;28:25:01;01:42:00;0;0;Peukert_sem_equal;2,049706;-0,475007;0;0,807469;0,807568;-0,807469;7,89506;37,269603;29,374543;1,668453;2,990962;-1,756037;;;
;;26/11/2022 14:33;37;DCH;28:27:01;01:44:00;0;0;Peukert_sem_equal;2,049261;-0,474962;0;0,823317;0,823416;-0,823317;7,86258;37,269603;29,407023;1,700933;2,448138;-1,733206;;;
;;26/11/2022 14:35;37;DCH;28:29:01;01:46:00;0;0;Peukert_sem_equal;2,048816;-0,474962;0;0,839151;0,83925;-0,839151;7,830135;37,269603;29,439468;1,733378;-0,394665;-2,11015;;;
;;26/11/2022 14:37;37;DCH;28:31:01;01:48:00;0;0;Peukert_sem_equal;2,048372;-0,475007;0;0,854963;0,855062;-0,854963;7,797742;37,269603;29,471861;1,765771;0,841697;1,875298;;;
;;26/11/2022 14:39;37;DCH;28:33:01;01:50:00;0;0;Peukert_sem_equal;2,048038;-0,475007;0;0,870809;0,870908;-0,870809;7,765287;37,269603;29,504317;1,798227;-2,943225;1,791001;;;
;;26/11/2022 14:41;37;DCH;28:35:01;01:52:00;0;0;Peukert_sem_equal;2,047593;-0,474962;0;0,886628;0,886727;-0,886628;7,732893;37,269603;29,53671;1,83062;-1,577384;1,018594;;;
;;26/11/2022 14:43;37;DCH;28:37:01;01:54:00;0;0;Peukert_sem_equal;2,04726;-0,475007;0;0,902465;0,902564;-0,902465;7,700469;37,269603;29,569135;1,863045;1,211456;2,496832;;;
;;26/11/2022 14:45;37;DCH;28:39:01;01:56:00;0;0;Peukert_sem_equal;2,046704;-0,474962;0;0,918296;0,918395;-0,918296;7,668062;37,269603;29,601541;1,895451;-1,732727;-2,400082;;;
;;26/11/2022 14:47;37;DCH;28:41:01;01:58:00;0;0;Peukert_sem_equal;2,04637;-0,474962;0;0,934135;0,934234;-0,934135;7,635647;37,269603;29,633957;1,927867;2,507848;1,584249;;;
;;26/11/2022 14:49;37;DCH;28:43:01;02:00:00;0;0;Peukert_sem_equal;2,045925;-0,475007;0;0,949975;0,950074;-0,949975;7,603236;37,269603;29,666367;1,960277;-0,387481;0,661767;;;
;;26/11/2022 14:51;37;DCH;28:45:01;02:02:00;0;0;Peukert_sem_equal;2,045592;-0,474962;0;0,965815;0,965914;-0,965815;7,570831;37,269603;29,698772;1,992682;0,135387;1,044777;;;
;;26/11/2022 14:53;37;DCH;28:47:01;02:04:00;0;0;Peukert_sem_equal;2,045147;-0,475007;0;0,981635;0,981735;-0,981635;7,538473;37,269603;29,73113;2,02504;0,985865;1,656093;;;
;;26/11/2022 14:55;37;DCH;28:49:01;02:06:00;0;0;Peukert_sem_equal;2,044702;-0,474962;0;0,997492;0,997592;-0,997492;7,506046;37,269603;29,763557;2,057467;0,555756;1,632464;;;
;;26/11/2022 14:57;37;DCH;28:51:01;02:08:00;0;0;Peukert_sem_equal;2,044369;-0,475007;0;1,0133;1,0134;-1,0133;7,473726;37,269603;29,795877;2,089787;-0,861494;-1,96694;;;
;;26/11/2022 14:59;37;DCH;28:53:01;02:10:00;0;0;Peukert_sem_equal;2,043924;-0,474962;0;1,029149;1,029248;-1,029149;7,441331;37,269603;29,828273;2,122183;-1,578661;2,136014;;;
;;26/11/2022 15:01;37;DCH;28:55:01;02:12:00;0;0;Peukert_sem_equal;2,04359;-0,474962;0;1,044977;1,045077;-1,044977;7,408981;37,269603;29,860623;2,154533;-2,440634;1,583291;;;
;;26/11/2022 15:03;37;DCH;28:57:01;02:14:00;0;0;Peukert_sem_equal;2,043145;-0,475007;0;1,060788;1,060887;-1,060788;7,376674;37,269603;29,892929;2,186839;0,404244;1,654656;;;
;;26/11/2022 15:05;37;DCH;28:59:01;02:16:00;0;0;Peukert_sem_equal;2,042701;-0,474962;0;1,076633;1,076732;-1,076633;7,344304;37,269603;29,925299;2,219209;-0,078869;0,046459;;;
;;26/11/2022 15:07;37;DCH;29:01:01;02:18:00;0;0;Peukert_sem_equal;2,042367;-0,474962;0;1,092458;1,092558;-1,092458;7,311981;37,269603;29,957622;2,251532;1,871307;-1,751886;;;
;;26/11/2022 15:09;37;DCH;29:03:01;02:20:00;0;0;Peukert_sem_equal;2,041922;-0,474916;0;1,108298;1,108397;-1,108298;7,279634;37,269603;29,989969;2,283879;-0,645003;-1,756516;;;
;;26/11/2022 15:11;37;DCH;29:05:01;02:21:59;0;0;Peukert_sem_equal;2,041478;-0,475007;0;1,124113;1,124213;-1,124113;7,247344;37,269603;30,02226;2,316169;3,034068;-0,277639;;;
;;26/11/2022 15:13;37;DCH;29:07:01;02:24:00;0;0;Peukert_sem_equal;2,041144;-0,475007;0;1,139979;1,140079;-1,139979;7,214957;37,269603;30,054647;2,348557;-0,975966;-1,942672;;;
;;26/11/2022 15:15;37;DCH;29:09:01;02:26:00;0;0;Peukert_sem_equal;2,040699;-0,474962;0;1,155795;1,155894;-1,155795;7,182678;37,269603;30,086926;2,380836;-1,219758;2,385074;;;
;;26/11/2022 15:17;37;DCH;29:11:01;02:28:00;0;0;Peukert_sem_equal;2,040366;-0,475007;0;1,171625;1,171724;-1,171625;7,150376;37,269603;30,119227;2,413137;-1,7174;1,268932;;;
;;26/11/2022 15:19;37;DCH;29:13:01;02:30:00;0;0;Peukert_sem_equal;2,039921;-0,475007;0;1,187487;1,187586;-1,187487;7,118016;37,269603;30,151587;2,445497;0,256405;2,416366;;;
;;26/11/2022 15:21;37;DCH;29:15:01;02:32:00;0;0;Peukert_sem_equal;2,039476;-0,474962;0;1,203321;1,20342;-1,203321;7,08572;37,269603;30,183883;2,477793;0,455334;-0,865964;;;
;;26/11/2022 15:23;37;DCH;29:17:01;02:34:00;0;0;Peukert_sem_equal;2,039143;-0,475007;0;1,219123;1,219222;-1,219123;7,053495;37,269603;30,216109;2,510019;1,874979;-1,590316;;;
;;26/11/2022 15:25;37;DCH;29:19:01;02:36:00;0;0;Peukert_sem_equal;2,038698;-0,474962;0;1,234951;1,23505;-1,234951;7,021222;37,269603;30,248381;2,542291;0,656019;1,870509;;;
;;26/11/2022 15:27;37;DCH;29:21:01;02:38:00;0;0;Peukert_sem_equal;2,038364;-0,474962;0;1,250804;1,250903;-1,250804;6,988907;37,269603;30,280696;2,574606;-0,948027;-2,000946;;;
;;26/11/2022 15:29;37;DCH;29:23:01;02:40:00;0;0;Peukert_sem_equal;2,037919;-0,475007;0;1,26661;1,266709;-1,26661;6,956691;37,269603;30,312912;2,606822;0,066735;2,465221;;;
;;26/11/2022 15:31;37;DCH;29:25:01;02:42:00;0;0;Peukert_sem_equal;2,037475;-0,475007;0;1,28246;1,282559;-1,28246;6,924394;37,269603;30,345209;2,639119;0,190148;-1,25137;;;
;;26/11/2022 15:33;37;DCH;29:27:01;02:44:00;0;0;Peukert_sem_equal;2,037141;-0,475007;0;1,298307;1,298407;-1,298307;6,892108;37,269603;30,377496;2,671406;-1,056113;-2,111427;;;
;;26/11/2022 15:35;37;DCH;29:29:01;02:46:00;0;0;Peukert_sem_equal;2,036696;-0,474962;0;1,314136;1,314235;-1,314136;6,859866;37,269603;30,409737;2,703647;2,557501;1,271007;;;
;;26/11/2022 15:37;37;DCH;29:31:01;02:48:00;0;0;Peukert_sem_equal;2,036363;-0,475007;0;1,329951;1,33005;-1,329951;6,827659;37,269603;30,441944;2,735854;-1,129873;-0,302864;;;
;;26/11/2022 15:39;37;DCH;29:33:01;02:49:59;0;0;Peukert_sem_equal;2,035918;-0,475007;0;1,345796;1,345895;-1,345796;6,795396;37,269603;30,474207;2,768117;-1,804092;0,665598;;;
;;26/11/2022 15:41;37;DCH;29:35:01;02:52:00;0;0;Peukert_sem_equal;2,035473;-0,475007;0;1,361631;1,36173;-1,361631;6,763161;37,269603;30,506442;2,800352;-0,794439;1,330398;;;
;;26/11/2022 15:43;37;DCH;29:37:01;02:54:00;0;0;Peukert_sem_equal;2,03514;-0,474962;0;1,377456;1,377555;-1,377456;6,730952;37,269603;30,538651;2,832561;0,796994;1,979712;;;
;;26/11/2022 15:45;37;DCH;29:39:01;02:56:00;0;0;Peukert_sem_equal;2,034695;-0,474962;0;1,393302;1,393402;-1,393302;6,698705;37,269603;30,570898;2,864808;0,093238;0,356827;;;
;;26/11/2022 15:47;37;DCH;29:41:01;02:58:00;0;0;Peukert_sem_equal;2,034361;-0,475007;0;1,409131;1,40923;-1,409131;6,666501;37,269603;30,603102;2,897012;0,582419;0,392111;;;
;;26/11/2022 15:49;37;DCH;29:43:01;03:00:00;0;0;Peukert_sem_equal;2,033917;-0,474962;0;1,424975;1,425075;-1,424975;6,634272;37,269603;30,635331;2,929241;0,674699;2,443987;;;
;;26/11/2022 15:51;37;DCH;29:45:01;03:01:59;0;0;Peukert_sem_equal;2,033583;-0,474962;0;1,440772;1,440871;-1,440772;6,602147;37,269603;30,667456;2,961366;-1,05276;-2,109032;;;
;;26/11/2022 15:53;37;DCH;29:47:01;03:04:00;0;0;Peukert_sem_equal;2,033138;-0,474962;0;1,456621;1,45672;-1,456621;6,56992;37,269603;30,699684;2,993594;0,034006;-1,150149;;;
;;26/11/2022 15:55;37;DCH;29:49:01;03:06:00;0;0;Peukert_sem_equal;2,032693;-0,475007;0;1,47246;1,472559;-1,47246;6,537721;37,269603;30,731882;3,025792;-0,660809;-2,060816;;;
;;26/11/2022 15:57;37;DCH;29:51:01;03:08:00;0;0;Peukert_sem_equal;2,03236;-0,475007;0;1,488309;1,488408;-1,488309;6,505507;37,269603;30,764096;3,058006;-1,912498;1,36648;;;
;;26/11/2022 15:59;37;DCH;29:53:01;03:10:00;0;0;Peukert_sem_equal;2,031915;-0,475007;0;1,504112;1,504211;-1,504112;6,473393;37,269603;30,79621;3,09012;-0,34166;1,014762;;;
;;26/11/2022 16:01;37;DCH;29:55:01;03:12:00;0;0;Peukert_sem_equal;2,03147;-0,475007;0;1,519964;1,520063;-1,519964;6,441187;37,269603;30,828416;3,122326;-2,929495;0,223835;;;
;;26/11/2022 16:03;37;DCH;29:57:01;03:14:00;0;0;Peukert_sem_equal;2,031137;-0,475007;0;1,535784;1,535883;-1,535784;6,409053;37,269603;30,860551;3,154461;1,056432;1,226304;;;
;;26/11/2022 16:05;37;DCH;29:59:01;03:16:00;0;0;Peukert_sem_equal;2,030692;-0,474962;0;1,551624;1,551723;-1,551624;6,376883;37,269603;30,89272;3,18663;-1,57451;1,317147;;;
;;26/11/2022 16:07;37;DCH;30:01:02;03:18:00;0;0;Peukert_sem_equal;2,030247;-0,474962;0;1,567454;1,567553;-1,567454;6,344739;37,269603;30,924864;3,218774;2,993357;-1,638212;;;
;;26/11/2022 16:09;37;DCH;30:03:01;03:20:00;0;0;Peukert_sem_equal;2,029914;-0,475007;0;1,58329;1,583389;-1,58329;6,312592;37,269603;30,957012;3,250922;-0,183443;-1,916489;;;
;;26/11/2022 16:11;37;DCH;30:05:01;03:21:59;0;0;Peukert_sem_equal;2,029469;-0,475007;0;1,599095;1,599194;-1,599095;6,280512;37,269603;30,989091;3,283001;-0,698966;-1,850712;;;
;;26/11/2022 16:13;37;DCH;30:07:01;03:24:00;0;0;Peukert_sem_equal;2,029024;-0,475007;0;1,614939;1,615038;-1,614939;6,248361;37,269603;31,021242;3,315152;-0,459006;-2,117494;;;
;;26/11/2022 16:15;37;DCH;30:09:01;03:26:00;0;0;Peukert_sem_equal;2,028579;-0,475007;0;1,630764;1,630864;-1,630764;6,216253;37,269603;31,05335;3,34726;-0,015007;1,130511;;;
;;26/11/2022 16:17;37;DCH;30:11:01;03:28:00;0;0;Peukert_sem_equal;2,028246;-0,474962;0;1,646613;1,646713;-1,646613;6,184105;37,269603;31,085499;3,379408;0,266942;1,962629;;;
;;26/11/2022 16:19;37;DCH;30:13:01;03:30:00;0;0;Peukert_sem_equal;2,027801;-0,475007;0;1,662438;1,662537;-1,662438;6,152012;37,269603;31,117591;3,411501;2,992878;-1,649707;;;
;;26/11/2022 16:21;37;DCH;30:15:01;03:32:00;0;0;Peukert_sem_equal;2,027356;-0,474962;0;1,678268;1,678368;-1,678268;6,119915;37,269603;31,149688;3,443598;2,96414;-1,714207;;;
;;26/11/2022 16:23;37;DCH;30:17:01;03:34:00;0;0;Peukert_sem_equal;2,026912;-0,474962;0;1,694128;1,694227;-1,694128;6,087765;37,269603;31,181838;3,475748;2,989844;-1,864761;;;
;;26/11/2022 16:25;37;DCH;30:19:01;03:36:00;0;0;Peukert_sem_equal;2,026578;-0,474962;0;1,709966;1,710066;-1,709966;6,055665;37,269603;31,213938;3,507848;0,543942;0,520473;;;
;;26/11/2022 16:27;37;DCH;30:21:01;03:38:00;0;0;Peukert_sem_equal;2,026133;-0,475007;0;1,72577;1,725869;-1,72577;6,023642;37,269603;31,245962;3,539872;1,453332;-0,65554;;;
;;26/11/2022 16:29;37;DCH;30:23:01;03:40:00;0;0;Peukert_sem_equal;2,025688;-0,475007;0;1,741607;1,741706;-1,741607;5,991558;37,269603;31,278045;3,571955;-1,550242;-2,426105;;;
;;26/11/2022 16:31;37;DCH;30:25:01;03:41:59;0;0;Peukert_sem_equal;2,025244;-0,475007;0;1,757422;1,757522;-1,757422;5,959524;37,269603;31,31008;3,60399;2,962064;-1,34365;;;
;;26/11/2022 16:33;37;DCH;30:27:01;03:44:00;0;0;Peukert_sem_equal;2,024799;-0,475007;0;1,773267;1,773366;-1,773267;5,927438;37,269603;31,342165;3,636075;-0,585452;-2,130426;;;
;;26/11/2022 16:35;37;DCH;30:29:01;03:46:00;0;0;Peukert_sem_equal;2,024354;-0,474962;0;1,78913;1,789229;-1,78913;5,895322;37,269603;31,374281;3,668191;2,9916;0,27221;;;
;;26/11/2022 16:37;37;DCH;30:31:01;03:47:59;0;0;Peukert_sem_equal;2,023909;-0,474962;0;1,804928;1,805028;-1,804928;5,863344;37,269603;31,40626;3,70017;0,667514;0,376145;;;
;;26/11/2022 16:39;37;DCH;30:33:01;03:50:00;0;0;Peukert_sem_equal;2,023576;-0,474962;0;1,82077;1,820869;-1,82077;5,831285;37,269603;31,438319;3,732229;-0,103935;-2,102327;;;
;;26/11/2022 16:41;37;DCH;30:35:01;03:52:00;0;0;Peukert_sem_equal;2,02302;-0,475007;0;1,836624;1,836723;-1,836624;5,799206;37,269603;31,470397;3,764307;1,802975;1,495162;;;
;;26/11/2022 16:43;37;DCH;30:37:01;03:53:59;0;0;Peukert_sem_equal;2,022575;-0,475007;0;1,852445;1,852545;-1,852445;5,767202;37,269603;31,502401;3,796311;0,582578;1,456206;;;
;;26/11/2022 16:45;37;DCH;30:39:01;03:55:59;0;0;Peukert_sem_equal;2,022241;-0,475007;0;1,868255;1,868354;-1,868255;5,735229;37,269603;31,534374;3,828284;0,519036;-1,432098;;;
;;26/11/2022 16:47;37;DCH;30:41:01;03:58:00;0;0;Peukert_sem_equal;2,021797;-0,474962;0;1,884128;1,884227;-1,884128;5,703134;37,269603;31,566469;3,860379;2,573466;-1,899885;;;
;;26/11/2022 16:49;37;DCH;30:43:01;04:00:00;0;0;Peukert_sem_equal;2,021241;-0,474962;0;1,899935;1,900034;-1,899935;5,67118;37,269603;31,598424;3,892334;0,481357;1,409427;;;
;;26/11/2022 16:51;37;DCH;30:45:01;04:02:00;0;0;Peukert_sem_equal;2,020907;-0,474962;0;1,91577;1,915869;-1,91577;5,639176;37,269603;31,630428;3,924338;1,002469;2,11941;;;
;;26/11/2022 16:53;37;DCH;30:47:01;04:04:00;0;0;Peukert_sem_equal;2,020462;-0,474962;0;1,93163;1,931729;-1,93163;5,60713;37,269603;31,662474;3,956384;0,070886;1,044617;;;
;;26/11/2022 16:55;37;DCH;30:49:01;04:06:00;0;0;Peukert_sem_equal;2,019906;-0,475007;0;1,947441;1,947541;-1,947441;5,575187;37,269603;31,694416;3,988326;-0,825732;2,353942;;;
;;26/11/2022 16:57;37;DCH;30:51:01;04:08:00;0;0;Peukert_sem_equal;2,019573;-0,474962;0;1,963252;1,963351;-1,963252;5,543254;37,269603;31,726349;4,020259;-1,018434;-2,039902;;;
;;26/11/2022 16:59;37;DCH;30:53:01;04:10:00;0;0;Peukert_sem_equal;2,019128;-0,475007;0;1,979105;1,979204;-1,979105;5,511242;37,269603;31,758362;4,052272;-2,211051;-1,449181;;;
;;26/11/2022 17:01;37;DCH;30:55:01;04:12:00;0;0;Peukert_sem_equal;2,018683;-0,474962;0;1,994933;1,995032;-1,994933;5,479288;37,269603;31,790315;4,084225;1,465785;2,286408;;;
;;26/11/2022 17:03;37;DCH;30:57:01;04:14:00;0;0;Peukert_sem_equal;2,018127;-0,475007;0;2,010784;2,010883;-2,010784;5,447295;37,269603;31,822308;4,116218;2,944662;1,363607;;;
;;26/11/2022 17:05;37;DCH;30:59:01;04:16:00;0;0;Peukert_sem_equal;2,017683;-0,474962;0;2,026615;2,026714;-2,026615;5,415349;37,269603;31,854255;4,148165;-1,8282;-1,884878;;;
;;26/11/2022 17:07;37;DCH;31:01:01;04:17:59;0;0;Peukert_sem_equal;2,017238;-0,474962;0;2,042442;2,042541;-2,042442;5,383419;37,269603;31,886185;4,180095;-0,381574;-2,056825;;;
;;26/11/2022 17:09;37;DCH;31:03:01;04:19:59;0;0;Peukert_sem_equal;2,016793;-0,475007;0;2,058251;2,05835;-2,058251;5,351532;37,269603;31,918072;4,211982;-0,670707;-0,421008;;;
;;26/11/2022 17:11;37;DCH;31:05:01;04:22:00;0;0;Peukert_sem_equal;2,016348;-0,474962;0;2,074118;2,074218;-2,074118;5,319533;37,269603;31,95007;4,24398;2,94099;-0,706949;;;
;;26/11/2022 17:13;37;DCH;31:07:01;04:24:00;0;0;Peukert_sem_equal;2,015792;-0,475007;0;2,089952;2,090052;-2,089952;5,287611;37,269603;31,981993;4,275903;-2,886069;1,649707;;;
;;26/11/2022 17:15;37;DCH;31:09:01;04:26:00;0;0;Peukert_sem_equal;2,015348;-0,475007;0;2,105769;2,105868;-2,105769;5,25573;37,269603;32,013873;4,307783;0,442561;2,313868;;;
;;26/11/2022 17:17;37;DCH;31:11:01;04:28:00;0;0;Peukert_sem_equal;2,014903;-0,475007;0;2,121598;2,121697;-2,121598;5,223833;37,269603;32,04577;4,33968;1,636456;-0,943077;;;
;;26/11/2022 17:19;37;DCH;31:13:01;04:30:00;0;0;Peukert_sem_equal;2,014458;-0,475007;0;2,13745;2,137549;-2,13745;5,191896;37,269603;32,077707;4,371617;1,71293;-1,7083;;;
;;26/11/2022 17:21;37;DCH;31:15:01;04:31:59;0;0;Peukert_sem_equal;2,014013;-0,474962;0;2,153247;2,153347;-2,153247;5,160077;37,269603;32,109526;4,403436;0,222558;2,358412;;;
;;26/11/2022 17:23;37;DCH;31:17:01;04:34:00;0;0;Peukert_sem_equal;2,013457;-0,474962;0;2,169093;2,169192;-2,169093;5,12817;37,269603;32,141434;4,435344;-0,65091;-0,99736;;;
;;26/11/2022 17:25;37;DCH;31:19:01;04:36:00;0;0;Peukert_sem_equal;2,013013;-0,475007;0;2,184942;2,185041;-2,184942;5,096261;37,269603;32,173343;4,467253;-2,861323;1,873702;;;
;;26/11/2022 17:27;37;DCH;31:21:01;04:38:00;0;0;Peukert_sem_equal;2,012457;-0,475007;0;2,200781;2,20088;-2,200781;5,064382;37,269603;32,205222;4,499131;-0,389876;1,079582;;;
;;26/11/2022 17:29;37;DCH;31:23:01;04:40:00;0;0;Peukert_sem_equal;2,012012;-0,475007;0;2,216611;2,21671;-2,216611;5,032527;37,269603;32,237076;4,530986;0,63255;-1,067927;;;
;;26/11/2022 17:31;37;DCH;31:25:01;04:42:00;0;0;Peukert_sem_equal;2,011456;-0,475007;0;2,232448;2,232548;-2,232448;5,000666;37,269603;32,268938;4,562848;-0,192543;-0,393228;;;
;;26/11/2022 17:33;37;DCH;31:27:01;04:44:00;0;0;Peukert_sem_equal;2,011011;-0,475007;0;2,248269;2,248369;-2,248269;4,968846;37,269603;32,300758;4,594668;-2,765051;-0,799069;;;
;;26/11/2022 17:35;37;DCH;31:29:01;04:46:00;0;0;Peukert_sem_equal;2,010566;-0,474962;0;2,264117;2,264216;-2,264117;4,93698;37,269603;32,332623;4,626533;2,946099;-1,462592;;;
;;26/11/2022 17:37;37;DCH;31:31:01;04:48:00;0;0;Peukert_sem_equal;2,01001;-0,475007;0;2,279919;2,280018;-2,279919;4,905213;37,269603;32,36439;4,6583;-0,208029;-1,886634;;;
;;26/11/2022 17:39;37;DCH;31:33:01;04:50:00;0;0;Peukert_sem_equal;2,009566;-0,474962;0;2,295765;2,295864;-2,295765;4,873366;37,269603;32,396237;4,690147;2,927898;0,854789;;;
;;26/11/2022 17:41;37;DCH;31:35:01;04:52:00;0;0;Peukert_sem_equal;2,00901;-0,474962;0;2,311588;2,311687;-2,311588;4,841572;37,269603;32,428031;4,721941;-0,996721;-0,645961;;;
;;26/11/2022 17:43;37;DCH;31:37:01;04:54:00;0;0;Peukert_sem_equal;2,008565;-0,474962;0;2,327434;2,327533;-2,327434;4,809742;37,269603;32,459861;4,753771;2,475119;1,891583;;;
;;26/11/2022 17:45;37;DCH;31:39:01;04:56:00;0;0;Peukert_sem_equal;2,008009;-0,475007;0;2,343242;2,343341;-2,343242;4,777995;37,269603;32,491608;4,785518;2,014836;-2,018029;;;
;;26/11/2022 17:47;37;DCH;31:41:01;04:58:00;0;0;Peukert_sem_equal;2,007453;-0,474962;0;2,35909;2,35919;-2,35909;4,746175;37,269603;32,523428;4,817338;-2,404392;1,953848;;;
;;26/11/2022 17:49;37;DCH;31:43:01;05:00:00;0;0;Peukert_sem_equal;2,007008;-0,474962;0;2,374931;2,37503;-2,374931;4,714379;37,269603;32,555224;4,849134;-0,690025;-0,985545;;;
;;26/11/2022 17:51;37;DCH;31:45:01;05:02:00;0;0;Peukert_sem_equal;2,006452;-0,475007;0;2,390752;2,390851;-2,390752;4,682631;37,269603;32,586972;4,880882;1,809201;-1,963587;;;
;;26/11/2022 17:53;37;DCH;31:47:01;05:04:00;0;0;Peukert_sem_equal;2,005896;-0,474962;0;2,406612;2,406711;-2,406612;4,650813;37,269603;32,61879;4,9127;-2,822048;1,127797;;;
;;26/11/2022 17:55;37;DCH;31:49:01;05:06:00;0;0;Peukert_sem_equal;2,005452;-0,475007;0;2,42244;2,422539;-2,42244;4,619068;37,269603;32,650535;4,944445;0,831;0,04598;;;
;;26/11/2022 17:57;37;DCH;31:51:01;05:07:59;0;0;Peukert_sem_equal;2,004896;-0,474962;0;2,438239;2,438338;-2,438239;4,587388;37,269603;32,682215;4,976125;-2,154374;1,559662;;;
;;26/11/2022 17:59;37;DCH;31:53:01;05:10:00;0;0;Peukert_sem_equal;2,00434;-0,475007;0;2,454083;2,454182;-2,454083;4,555627;37,269603;32,713977;5,007887;2,102646;-1,87897;;;
;;26/11/2022 18:01;37;DCH;31:55:01;05:11:59;0;0;Peukert_sem_equal;2,003784;-0,475007;0;2,46991;2,470009;-2,46991;4,523908;37,269603;32,745695;5,039605;1,430023;1,941235;;;
;;26/11/2022 18:03;37;DCH;31:57:01;05:14:00;0;0;Peukert_sem_equal;2,003228;-0,474962;0;2,485733;2,485832;-2,485733;4,492207;37,269603;32,777396;5,071306;1,076868;2,326481;;;
;;26/11/2022 18:05;37;DCH;31:59:01;05:16:00;0;0;Peukert_sem_equal;2,002672;-0,474962;0;2,501603;2,501702;-2,501603;4,46042;37,269603;32,809184;5,103094;-0,170032;-0,023788;;;
;;26/11/2022 18:07;37;DCH;32:01:01;05:17:59;0;0;Peukert_sem_equal;2,002116;-0,474962;0;2,517411;2,51751;-2,517411;4,428764;37,269603;32,840839;5,134749;1,567325;1,733046;;;
;;26/11/2022 18:09;37;DCH;32:03:01;05:20:00;0;0;Peukert_sem_equal;2,00156;-0,475007;0;2,533259;2,533358;-2,533259;4,397038;37,269603;32,872565;5,166475;-0,416059;-1,302299;;;
;;26/11/2022 18:11;37;DCH;32:05:01;05:22:00;0;0;Peukert_sem_equal;2,001115;-0,475007;0;2,549104;2,549203;-2,549104;4,365327;37,269603;32,904276;5,198186;1,615062;-1,931177;;;
