Measurement ID;7611;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;x;;Peukert 1,75V;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;x;;Duração;Corrente;;;;;
;;25/11/2022 15:23:26;7;DCH;166:53:18;15:40:00;4;1;EQUALIZACAO_4X_C20;1,95999;-0,239992;0;3,760237;3,760237;-3,760237;28,303099;64,396493;36,093394;7,576415;;;;;;;;;;;;
;;25/11/2022 15:25:26;7;DCH;166:55:18;15:42:00;4;1;EQUALIZACAO_4X_C20;1,959656;-0,239992;0;3,768237;3,768237;-3,768237;28,287419;64,396493;36,109073;7,592095;;;;;;;;;;;;
;;25/11/2022 15:27:26;7;DCH;166:57:18;15:44:00;4;1;EQUALIZACAO_4X_C20;1,959323;-0,240037;0;3,776234;3,776234;-3,776234;28,271749;64,396493;36,124744;7,607765;;;;;;;;;;;;
;;25/11/2022 15:29:26;7;DCH;166:59:18;15:46:00;4;1;EQUALIZACAO_4X_C20;1,958989;-0,240037;0;3,78424;3,78424;-3,78424;28,256066;64,396493;36,140427;7,623448;;;;;;;;;;;;
;;25/11/2022 15:31:26;7;DCH;167:01:18;15:48:00;4;1;EQUALIZACAO_4X_C20;1,958544;-0,240037;0;3,792239;3,792239;-3,792239;28,240397;64,396493;36,156095;7,639117;;;;;;;;;;;;
;;25/11/2022 15:33:26;7;DCH;167:03:18;15:50:00;4;1;EQUALIZACAO_4X_C20;1,958211;-0,240037;0;3,800251;3,800251;-3,800251;28,224707;64,396493;36,171786;7,654807;;;;;;;;;;;;
;;25/11/2022 15:35:26;7;DCH;167:05:18;15:52:00;4;1;EQUALIZACAO_4X_C20;1,957877;-0,239992;0;3,808241;3,808241;-3,808241;28,209062;64,396493;36,187431;7,670453;;;;;;;;;;;;
;;25/11/2022 15:37:26;7;DCH;167:07:18;15:54:00;4;1;EQUALIZACAO_4X_C20;1,957433;-0,240037;0;3,816256;3,816256;-3,816256;28,193371;64,396493;36,203122;7,686143;;;;;;;;;;;;
;;25/11/2022 15:39:26;7;DCH;167:09:18;15:55:59;4;1;EQUALIZACAO_4X_C20;1,957099;-0,239992;0;3,824246;3,824246;-3,824246;28,177732;64,396493;36,218761;7,701782;;;;;;;;;;;;
;;25/11/2022 15:41:26;7;DCH;167:11:18;15:57:59;4;1;EQUALIZACAO_4X_C20;1,956765;-0,240037;0;3,83225;3,83225;-3,83225;28,162069;64,396493;36,234424;7,717445;;;;;;;;;;;;
;;25/11/2022 15:43:26;7;DCH;167:13:18;16:00:00;4;1;EQUALIZACAO_4X_C20;1,956321;-0,239992;0;3,840247;3,840247;-3,840247;28,146422;64,396493;36,250071;7,733092;;;;;;;;;;;;
;;25/11/2022 15:45:26;7;DCH;167:15:18;16:01:59;4;1;EQUALIZACAO_4X_C20;1,955987;-0,240037;0;3,84824;3,84824;-3,84824;28,130787;64,396493;36,265706;7,748727;;;;;;;;;;;;
;;25/11/2022 15:47:26;7;DCH;167:17:18;16:04:00;4;1;EQUALIZACAO_4X_C20;1,955542;-0,239992;0;3,856256;3,856256;-3,856256;28,115111;64,396493;36,281382;7,764403;;;;;;;;;;;;
;;25/11/2022 15:49:26;7;DCH;167:19:18;16:06:00;4;1;EQUALIZACAO_4X_C20;1,955209;-0,239992;0;3,864242;3,864242;-3,864242;28,099495;64,396493;36,296998;7,780019;;;;;;;;;;;;
;;25/11/2022 15:51:26;7;DCH;167:21:18;16:08:00;4;1;EQUALIZACAO_4X_C20;1,954764;-0,239992;0;3,872258;3,872258;-3,872258;28,083824;64,396493;36,312669;7,79569;;;;;;;;;;;;
;;25/11/2022 15:53:26;7;DCH;167:23:18;16:10:00;4;1;EQUALIZACAO_4X_C20;1,954431;-0,239992;0;3,880256;3,880256;-3,880256;28,06819;64,396493;36,328302;7,811324;;;;;;;;;;;;
;;25/11/2022 15:55:26;7;DCH;167:25:18;16:12:00;4;1;EQUALIZACAO_4X_C20;1,953986;-0,239992;0;3,888247;3,888247;-3,888247;28,052574;64,396493;36,343919;7,82694;;;;;;;;;;;;
;;25/11/2022 15:57:26;7;DCH;167:27:18;16:14:00;4;1;EQUALIZACAO_4X_C20;1,953541;-0,239992;0;3,896249;3,896249;-3,896249;28,03694;64,396493;36,359553;7,842574;;;;;;;;;;;;
;;25/11/2022 15:59:26;7;DCH;167:29:18;16:16:00;4;1;EQUALIZACAO_4X_C20;1,953207;-0,239992;0;3,90426;3,90426;-3,90426;28,021291;64,396493;36,375202;7,858223;;;;;;;;;;;;
;;25/11/2022 16:01:26;7;DCH;167:31:18;16:18:00;4;1;EQUALIZACAO_4X_C20;1,952763;-0,239992;0;3,912254;3,912254;-3,912254;28,00568;64,396493;36,390813;7,873835;;;;;;;;;;;;
;;25/11/2022 16:03:26;7;DCH;167:33:18;16:20:00;4;1;EQUALIZACAO_4X_C20;1,952318;-0,240037;0;3,92026;3,92026;-3,92026;27,990048;64,396493;36,406444;7,889466;;;;;;;;;;;;
;;25/11/2022 16:05:26;7;DCH;167:35:18;16:22:00;4;1;EQUALIZACAO_4X_C20;1,951984;-0,239992;0;3,928256;3,928256;-3,928256;27,974439;64,396493;36,422054;7,905075;;;;;;;;;;;;
;;25/11/2022 16:07:26;7;DCH;167:37:18;16:23:59;4;1;EQUALIZACAO_4X_C20;1,95154;-0,239992;0;3,936243;3,936243;-3,936243;27,958849;64,396493;36,437644;7,920665;;;;;;;;;;;;
;;25/11/2022 16:09:26;7;DCH;167:39:18;16:26:00;4;1;EQUALIZACAO_4X_C20;1,951095;-0,239992;0;3,944263;3,944263;-3,944263;27,9432;64,396493;36,453293;7,936314;;;;;;;;;;;;
;;25/11/2022 16:11:26;7;DCH;167:41:18;16:28:00;4;1;EQUALIZACAO_4X_C20;1,95065;-0,240037;0;3,952258;3,952258;-3,952258;27,927604;64,396493;36,468889;7,95191;;;;;;;;;;;;
;;25/11/2022 16:13:26;7;DCH;167:43:18;16:30:00;4;1;EQUALIZACAO_4X_C20;1,950205;-0,240037;0;3,960252;3,960252;-3,960252;27,912012;64,396493;36,484481;7,967503;;;;;;;;;;;;
;;25/11/2022 16:15:26;7;DCH;167:45:18;16:32:00;4;1;EQUALIZACAO_4X_C20;1,949761;-0,239992;0;3,96826;3,96826;-3,96826;27,896396;64,396493;36,500097;7,983118;;;;;;;;;;;;
;;25/11/2022 16:17:26;7;DCH;167:47:18;16:34:00;4;1;EQUALIZACAO_4X_C20;1,949316;-0,239992;0;3,976252;3,976252;-3,976252;27,880814;64,396493;36,515679;7,9987;;;;;;;;;;;;
;;25/11/2022 16:19:26;7;DCH;167:49:18;16:36:00;4;1;EQUALIZACAO_4X_C20;1,948871;-0,240037;0;3,984246;3,984246;-3,984246;27,865233;64,396493;36,53126;8,014281;;;;;;;;;;;;
;;25/11/2022 16:21:26;7;DCH;167:51:18;16:38:00;4;1;EQUALIZACAO_4X_C20;1,948426;-0,239992;0;3,99226;3,99226;-3,99226;27,849616;64,396493;36,546876;8,029898;;;;;;;;;;;;
;;25/11/2022 16:23:26;7;DCH;167:53:18;16:40:00;4;1;EQUALIZACAO_4X_C20;1,947982;-0,239992;0;4,000264;4,000264;-4,000264;27,834022;64,396493;36,56247;8,045492;;;;;;;;;;;;
;;25/11/2022 16:25:26;7;DCH;167:55:18;16:41:59;4;1;EQUALIZACAO_4X_C20;1,947537;-0,239992;0;4,008258;4,008258;-4,008258;27,818451;64,396493;36,578041;8,061063;;;;;;;;;;;;
;;25/11/2022 16:27:26;7;DCH;167:57:18;16:44:00;4;1;EQUALIZACAO_4X_C20;1,947092;-0,239992;0;4,016268;4,016268;-4,016268;27,802854;64,396493;36,593638;8,07666;;;;;;;;;;;;
;;25/11/2022 16:29:26;7;DCH;167:59:18;16:46:00;4;1;EQUALIZACAO_4X_C20;1,946536;-0,240037;0;4,024261;4,024261;-4,024261;27,787293;64,396493;36,6092;8,092221;;;;;;;;;;;;
;;25/11/2022 16:31:26;7;DCH;168:01:18;16:48:00;4;1;EQUALIZACAO_4X_C20;1,946092;-0,240037;0;4,032266;4,032266;-4,032266;27,771712;64,396493;36,624781;8,107802;;;;;;;;;;;;
;;25/11/2022 16:33:26;7;DCH;168:03:18;16:50:00;4;1;EQUALIZACAO_4X_C20;1,945647;-0,239992;0;4,040263;4,040263;-4,040263;27,756152;64,396493;36,640341;8,123362;;;;;;;;;;;;
;;25/11/2022 16:35:26;7;DCH;168:05:18;16:52:00;4;1;EQUALIZACAO_4X_C20;1,945202;-0,239992;0;4,048254;4,048254;-4,048254;27,740605;64,396493;36,655887;8,138909;;;;;;;;;;;;
;;25/11/2022 16:37:26;7;DCH;168:07:18;16:54:00;4;1;EQUALIZACAO_4X_C20;1,944646;-0,239992;0;4,056271;4,056271;-4,056271;27,725013;64,396493;36,67148;8,154501;;;;;;;;;;;;
;;25/11/2022 16:39:26;7;DCH;168:09:18;16:56:00;4;1;EQUALIZACAO_4X_C20;1,944201;-0,240037;0;4,064264;4,064264;-4,064264;27,709472;64,396493;36,68702;8,170042;;;;;;;;;;;;
;;25/11/2022 16:41:26;7;DCH;168:11:18;16:58:00;4;1;EQUALIZACAO_4X_C20;1,943645;-0,240037;0;4,072256;4,072256;-4,072256;27,693936;64,396493;36,702557;8,185578;;;;;;;;;;;;
;;25/11/2022 16:43:26;7;DCH;168:13:18;17:00:00;4;1;EQUALIZACAO_4X_C20;1,943201;-0,239992;0;4,080267;4,080267;-4,080267;27,678366;64,396493;36,718126;8,201148;;;;;;;;;;;;
;;25/11/2022 16:45:26;7;DCH;168:15:18;17:02:00;4;1;EQUALIZACAO_4X_C20;1,942645;-0,240082;0;4,088272;4,088272;-4,088272;27,662814;64,396493;36,733679;8,2167;;;;;;;;;;;;
;;25/11/2022 16:47:26;7;DCH;168:17:18;17:04:00;4;1;EQUALIZACAO_4X_C20;1,9422;-0,240037;0;4,096259;4,096259;-4,096259;27,6473;64,396493;36,749193;8,232214;;;;;;;;;;;;
;;25/11/2022 16:49:26;7;DCH;168:19:18;17:06:00;4;1;EQUALIZACAO_4X_C20;1,941644;-0,239992;0;4,104261;4,104261;-4,104261;27,631761;64,396493;36,764731;8,247753;;;;;;;;;;;;
;;25/11/2022 16:51:26;7;DCH;168:21:18;17:08:00;4;1;EQUALIZACAO_4X_C20;1,941088;-0,240037;0;4,112268;4,112268;-4,112268;27,616217;64,396493;36,780276;8,263298;;;;;;;;;;;;
;;25/11/2022 16:53:26;7;DCH;168:23:18;17:10:00;4;1;EQUALIZACAO_4X_C20;1,940532;-0,239992;0;4,120272;4,120272;-4,120272;27,600682;64,396493;36,79581;8,278832;;;;;;;;;;;;
;;25/11/2022 16:55:26;7;DCH;168:25:18;17:11:59;4;1;EQUALIZACAO_4X_C20;1,939976;-0,240037;0;4,128264;4,128264;-4,128264;27,585176;64,396493;36,811317;8,294338;;;;;;;;;;;;
;;25/11/2022 16:57:26;7;DCH;168:27:18;17:14:00;4;1;EQUALIZACAO_4X_C20;1,93942;-0,239992;0;4,136259;4,136259;-4,136259;27,569666;64,396493;36,826826;8,309848;;;;;;;;;;;;
;;25/11/2022 16:59:26;7;DCH;168:29:18;17:16:00;4;1;EQUALIZACAO_4X_C20;1,938976;-0,239992;0;4,144266;4,144266;-4,144266;27,554141;64,396493;36,842352;8,325374;;;;;;;;;;;;
;;25/11/2022 17:01:26;7;DCH;168:31:18;17:18:00;4;1;EQUALIZACAO_4X_C20;1,938309;-0,240037;0;4,152266;4,152266;-4,152266;27,538631;64,396493;36,857861;8,340883;;;;;;;;;;;;
;;25/11/2022 17:03:26;7;DCH;168:33:18;17:20:00;4;1;EQUALIZACAO_4X_C20;1,937753;-0,240037;0;4,160277;4,160277;-4,160277;27,523106;64,396493;36,873387;8,356408;;;;;;;;;;;;
;;25/11/2022 17:05:26;7;DCH;168:35:18;17:22:00;4;1;EQUALIZACAO_4X_C20;1,937197;-0,240037;0;4,168259;4,168259;-4,168259;27,507639;64,396493;36,888853;8,371875;;;;;;;;;;;;
;;25/11/2022 17:07:26;7;DCH;168:37:18;17:24:00;4;1;EQUALIZACAO_4X_C20;1,936641;-0,240037;0;4,176265;4,176265;-4,176265;27,492133;64,396493;36,90436;8,387381;;;;;;;;;;;;
;;25/11/2022 17:09:26;7;DCH;168:39:18;17:26:00;4;1;EQUALIZACAO_4X_C20;1,936085;-0,239992;0;4,18426;4,18426;-4,18426;27,476652;64,396493;36,91984;8,402862;;;;;;;;;;;;
;;25/11/2022 17:11:26;7;DCH;168:41:18;17:28:00;4;1;EQUALIZACAO_4X_C20;1,935418;-0,239992;0;4,192266;4,192266;-4,192266;27,461155;64,396493;36,935338;8,418359;;;;;;;;;;;;
;;25/11/2022 17:13:26;7;DCH;168:43:18;17:30:00;4;1;EQUALIZACAO_4X_C20;1,934862;-0,239992;0;4,200264;4,200264;-4,200264;27,445678;64,396493;36,950815;8,433837;;;;;;;;;;;;
;;25/11/2022 17:15:26;7;DCH;168:45:18;17:31:59;4;1;EQUALIZACAO_4X_C20;1,934195;-0,240037;0;4,208262;4,208262;-4,208262;27,430205;64,396493;36,966288;8,44931;;;;;;;;;;;;
;;25/11/2022 17:17:26;7;DCH;168:47:18;17:34:00;4;1;EQUALIZACAO_4X_C20;1,933639;-0,239992;0;4,216263;4,216263;-4,216263;27,414731;64,396493;36,981762;8,464783;;;;;;;;;;;;
;;25/11/2022 17:19:26;7;DCH;168:49:18;17:35:59;4;1;EQUALIZACAO_4X_C20;1,932972;-0,240037;0;4,22426;4,22426;-4,22426;27,399271;64,396493;36,997222;8,480243;;;;;;;;;;;;
;;25/11/2022 17:21:26;7;DCH;168:51:18;17:38:00;4;1;EQUALIZACAO_4X_C20;1,932304;-0,239992;0;4,232279;4,232279;-4,232279;27,383774;64,396493;37,012719;8,49574;;;;;;;;;;;;
;;25/11/2022 17:23:26;7;DCH;168:53:18;17:40:00;4;1;EQUALIZACAO_4X_C20;1,931749;-0,239992;0;4,240267;4,240267;-4,240267;27,368341;64,396493;37,028152;8,511173;;;;;;;;;;;;
;;25/11/2022 17:25:26;7;DCH;168:55:18;17:42:00;4;1;EQUALIZACAO_4X_C20;1,93097;-0,240037;0;4,248276;4,248276;-4,248276;27,352873;64,396493;37,04362;8,526641;;;;;;;;;;;;
;;25/11/2022 17:27:26;7;DCH;168:57:18;17:44:00;4;1;EQUALIZACAO_4X_C20;1,930414;-0,239992;0;4,256275;4,256275;-4,256275;27,337428;64,396493;37,059065;8,542087;;;;;;;;;;;;
;;25/11/2022 17:29:26;7;DCH;168:59:18;17:46:00;4;1;EQUALIZACAO_4X_C20;1,929747;-0,240037;0;4,264278;4,264278;-4,264278;27,321983;64,396493;37,07451;8,557531;;;;;;;;;;;;
;;25/11/2022 17:31:26;7;DCH;169:01:18;17:48:00;4;1;EQUALIZACAO_4X_C20;1,928969;-0,240037;0;4,272276;4,272276;-4,272276;27,306551;64,396493;37,089942;8,572963;;;;;;;;;;;;
;;25/11/2022 17:33:26;7;DCH;169:03:18;17:50:00;4;1;EQUALIZACAO_4X_C20;1,928302;-0,240037;0;4,280273;4,280273;-4,280273;27,291128;64,396493;37,105365;8,588387;;;;;;;;;;;;
;;25/11/2022 17:35:26;7;DCH;169:05:18;17:52:00;4;1;EQUALIZACAO_4X_C20;1,927635;-0,239992;0;4,28827;4,28827;-4,28827;27,27571;64,396493;37,120783;8,603804;;;;;;;;;;;;
;;25/11/2022 17:37:26;7;DCH;169:07:18;17:54:00;4;1;EQUALIZACAO_4X_C20;1,926856;-0,240037;0;4,296286;4,296286;-4,296286;27,260261;64,396493;37,136232;8,619253;;;;;;;;;;;;
;;25/11/2022 17:39:26;7;DCH;169:09:18;17:56:00;4;1;EQUALIZACAO_4X_C20;1,9263;-0,239992;0;4,304281;4,304281;-4,304281;27,244859;64,396493;37,151634;8,634655;;;;;;;;;;;;
;;25/11/2022 17:41:26;7;DCH;169:11:18;17:58:00;4;1;EQUALIZACAO_4X_C20;1,925411;-0,240037;0;4,312268;4,312268;-4,312268;27,229476;64,396493;37,167017;8,650039;;;;;;;;;;;;
;;25/11/2022 17:43:26;7;DCH;169:13:18;18:00:00;4;1;EQUALIZACAO_4X_C20;1,924633;-0,239992;0;4,32028;4,32028;-4,32028;27,214054;64,396493;37,182439;8,66546;;;;;;;;;;;;
;;25/11/2022 17:45:26;7;DCH;169:15:18;18:02:00;4;1;EQUALIZACAO_4X_C20;1,923854;-0,240037;0;4,328274;4,328274;-4,328274;27,19867;64,396493;37,197822;8,680844;;;;;;;;;;;;
;;25/11/2022 17:47:26;7;DCH;169:17:18;18:04:00;4;1;EQUALIZACAO_4X_C20;1,923076;-0,240037;0;4,336287;4,336287;-4,336287;27,183258;64,396493;37,213234;8,696256;;;;;;;;;;;;
;;25/11/2022 17:49:26;7;DCH;169:19:18;18:06:00;4;1;EQUALIZACAO_4X_C20;1,922298;-0,239992;0;4,34428;4,34428;-4,34428;27,16789;64,396493;37,228602;8,711624;;;;;;;;;;;;
;;25/11/2022 17:51:26;7;DCH;169:21:18;18:07:59;4;1;EQUALIZACAO_4X_C20;1,921519;-0,239992;0;4,352268;4,352268;-4,352268;27,152539;64,396493;37,243954;8,726976;;;;;;;;;;;;
;;25/11/2022 17:53:26;7;DCH;169:23:18;18:10:00;4;1;EQUALIZACAO_4X_C20;1,92063;-0,240037;0;4,360282;4,360282;-4,360282;27,137143;64,396493;37,25935;8,742372;;;;;;;;;;;;
;;25/11/2022 17:55:26;7;DCH;169:25:18;18:12:00;4;1;EQUALIZACAO_4X_C20;1,91974;-0,240037;0;4,368272;4,368272;-4,368272;27,121801;64,396493;37,274692;8,757714;;;;;;;;;;;;
;;25/11/2022 17:57:26;7;DCH;169:27:18;18:14:00;4;1;EQUALIZACAO_4X_C20;1,918962;-0,239992;0;4,376287;4,376287;-4,376287;27,106417;64,396493;37,290075;8,773097;;;;;;;;;;;;
;;25/11/2022 17:59:26;7;DCH;169:29:18;18:16:00;4;1;EQUALIZACAO_4X_C20;1,918073;-0,239992;0;4,384273;4,384273;-4,384273;27,091096;64,396493;37,305397;8,788418;;;;;;;;;;;;
;;25/11/2022 18:01:26;7;DCH;169:31:18;18:17:59;4;1;EQUALIZACAO_4X_C20;1,917183;-0,240037;0;4,392283;4,392283;-4,392283;27,075736;64,396493;37,320757;8,803778;;;;;;;;;;;;
;;25/11/2022 18:03:26;7;DCH;169:33:18;18:20:00;4;1;EQUALIZACAO_4X_C20;1,916182;-0,239992;0;4,400288;4,400288;-4,400288;27,060393;64,396493;37,3361;8,819121;;;;;;;;;;;;
;;25/11/2022 18:05:26;7;DCH;169:35:18;18:22:00;4;1;EQUALIZACAO_4X_C20;1,915182;-0,240082;0;4,408278;4,408278;-4,408278;27,045086;64,396493;37,351407;8,834428;;;;;;;;;;;;
;;25/11/2022 18:07:26;7;DCH;169:37:18;18:23:59;4;1;EQUALIZACAO_4X_C20;1,914292;-0,240037;0;4,416285;4,416285;-4,416285;27,029756;64,396493;37,366736;8,849758;;;;;;;;;;;;
;;25/11/2022 18:09:26;7;DCH;169:39:18;18:26:00;4;1;EQUALIZACAO_4X_C20;1,913292;-0,240037;0;4,42429;4,42429;-4,42429;27,014436;64,396493;37,382057;8,865078;;;;;;;;;;;;
;;25/11/2022 18:11:26;7;DCH;169:41:18;18:28:00;4;1;EQUALIZACAO_4X_C20;1,912291;-0,240037;0;4,432288;4,432288;-4,432288;26,999138;64,396493;37,397354;8,880376;;;;;;;;;;;;
;;25/11/2022 18:13:26;7;DCH;169:43:18;18:30:00;4;1;EQUALIZACAO_4X_C20;1,911179;-0,239992;0;4,440286;4,440286;-4,440286;26,983848;64,396493;37,412645;8,895666;;;;;;;;;;;;
;;25/11/2022 18:15:26;7;DCH;169:45:18;18:32:00;4;1;EQUALIZACAO_4X_C20;1,910067;-0,240037;0;4,448276;4,448276;-4,448276;26,968581;64,396493;37,427912;8,910933;;;;;;;;;;;;
;;25/11/2022 18:17:26;7;DCH;169:47:18;18:34:00;4;1;EQUALIZACAO_4X_C20;1,909067;-0,239992;0;4,456293;4,456293;-4,456293;26,953273;64,396493;37,44322;8,926242;;;;;;;;;;;;
;;25/11/2022 18:19:26;7;DCH;169:49:18;18:36:00;4;1;EQUALIZACAO_4X_C20;1,907955;-0,239992;0;4,46428;4,46428;-4,46428;26,938029;64,396493;37,458464;8,941485;;;;;;;;;;;;
;;25/11/2022 18:21:26;7;DCH;169:51:18;18:38:00;4;1;EQUALIZACAO_4X_C20;1,906732;-0,240037;0;4,472292;4,472292;-4,472292;26,922747;64,396493;37,473746;8,956767;;;;;;;;;;;;
;;25/11/2022 18:23:26;7;DCH;169:53:18;18:40:00;4;1;EQUALIZACAO_4X_C20;1,90562;-0,240037;0;4,480282;4,480282;-4,480282;26,907517;64,396493;37,488975;8,971997;;;;;;;;;;;;
;;25/11/2022 18:25:26;7;DCH;169:55:18;18:42:00;4;1;EQUALIZACAO_4X_C20;1,904397;-0,240037;0;4,488294;4,488294;-4,488294;26,892255;64,396493;37,504237;8,987259;;;;;;;;;;;;
;;25/11/2022 18:27:26;7;DCH;169:57:18;18:44:00;4;1;EQUALIZACAO_4X_C20;1,903174;-0,239992;0;4,496281;4,496281;-4,496281;26,877049;64,396493;37,519444;9,002465;;;;;;;;;;;;
;;25/11/2022 18:29:26;7;DCH;169:59:18;18:46:00;4;1;EQUALIZACAO_4X_C20;1,901839;-0,240037;0;4,504297;4,504297;-4,504297;26,8618;64,396493;37,534692;9,017714;;;;;;;;;;;;
;;25/11/2022 18:31:26;7;DCH;170:01:18;18:48:00;4;1;EQUALIZACAO_4X_C20;1,900505;-0,240037;0;4,512299;4,512299;-4,512299;26,846587;64,396493;37,549906;9,032927;;;;;;;;;;;;
;;25/11/2022 18:33:26;7;DCH;170:03:18;18:50:00;4;1;EQUALIZACAO_4X_C20;1,899171;-0,240037;0;4,520283;4,520283;-4,520283;26,831418;64,396493;37,565075;9,048096;;;;;;;;;;;;
;;25/11/2022 18:35:26;7;DCH;170:05:18;18:51:59;4;1;EQUALIZACAO_4X_C20;1,897726;-0,240037;0;4,528291;4,528291;-4,528291;26,816215;64,396493;37,580277;9,063299;;;;;;;;;;;;
;;25/11/2022 18:37:26;7;DCH;170:07:18;18:54:00;4;1;EQUALIZACAO_4X_C20;1,89628;-0,239992;0;4,536286;4,536286;-4,536286;26,801047;64,396493;37,595445;9,078467;;;;;;;;;;;;
;;25/11/2022 18:39:26;7;DCH;170:09:18;18:56:00;4;1;EQUALIZACAO_4X_C20;1,894835;-0,239992;0;4,544283;4,544283;-4,544283;26,785889;64,396493;37,610604;9,093625;;;;;;;;;;;;
;;25/11/2022 18:41:26;7;DCH;170:11:18;18:58:00;4;1;EQUALIZACAO_4X_C20;1,893278;-0,240037;0;4,552299;4,552299;-4,552299;26,770707;64,396493;37,625786;9,108808;;;;;;;;;;;;
;;25/11/2022 18:43:26;7;DCH;170:13:18;19:00:00;4;1;EQUALIZACAO_4X_C20;1,891722;-0,240037;0;4,560289;4,560289;-4,560289;26,755585;64,396493;37,640908;9,123929;;;;;;;;;;;;
;;25/11/2022 18:45:26;7;DCH;170:15:18;19:02:00;4;1;EQUALIZACAO_4X_C20;1,890054;-0,240037;0;4,568294;4,568294;-4,568294;26,740448;64,396493;37,656045;9,139066;;;;;;;;;;;;
;;25/11/2022 18:47:26;7;DCH;170:17:18;19:04:00;4;1;EQUALIZACAO_4X_C20;1,888386;-0,239992;0;4,576301;4,576301;-4,576301;26,72532;64,396493;37,671172;9,154194;;;;;;;;;;;;
;;25/11/2022 18:49:26;7;DCH;170:19:18;19:06:00;4;1;EQUALIZACAO_4X_C20;1,886718;-0,239992;0;4,5843;4,5843;-4,5843;26,710221;64,396493;37,686271;9,169293;;;;;;;;;;;;
;;25/11/2022 18:51:26;7;DCH;170:21:18;19:08:00;4;1;EQUALIZACAO_4X_C20;1,884828;-0,239992;0;4,592298;4,592298;-4,592298;26,695139;64,396493;37,701354;9,184375;;;;;;;;;;;;
;;25/11/2022 18:53:26;7;DCH;170:23:18;19:10:00;4;1;EQUALIZACAO_4X_C20;1,883049;-0,239992;0;4,600294;4,600294;-4,600294;26,680075;64,396493;37,716417;9,199439;;;;;;;;;;;;
;;25/11/2022 18:55:26;7;DCH;170:25:18;19:12:00;4;1;EQUALIZACAO_4X_C20;1,881048;-0,240037;0;4,608289;4,608289;-4,608289;26,665027;64,396493;37,731466;9,214487;;;;;;;;;;;;
;;25/11/2022 18:57:26;7;DCH;170:27:18;19:14:00;4;1;EQUALIZACAO_4X_C20;1,879157;-0,239992;0;4,616305;4,616305;-4,616305;26,649957;64,396493;37,746536;9,229557;;;;;;;;;;;;
;;25/11/2022 18:59:26;7;DCH;170:29:18;19:16:00;4;1;EQUALIZACAO_4X_C20;1,877045;-0,240037;0;4,624289;4,624289;-4,624289;26,634962;64,396493;37,761531;9,244552;;;;;;;;;;;;
;;25/11/2022 19:01:26;7;DCH;170:31:18;19:18:00;4;1;EQUALIZACAO_4X_C20;1,874932;-0,239992;0;4,63229;4,63229;-4,63229;26,619953;64,396493;37,77654;9,259561;;;;;;;;;;;;
;;25/11/2022 19:03:26;7;DCH;170:33:18;19:20:00;4;1;EQUALIZACAO_4X_C20;1,872709;-0,240037;0;4,64029;4,64029;-4,64029;26,604961;64,396493;37,791532;9,274553;;;;;;;;;;;;
;;25/11/2022 19:05:26;7;DCH;170:35:18;19:22:00;4;1;EQUALIZACAO_4X_C20;1,870374;-0,240037;0;4,648292;4,648292;-4,648292;26,589986;64,396493;37,806507;9,289528;;;;;;;;;;;;
;;25/11/2022 19:07:26;7;DCH;170:37:18;19:24:00;4;1;EQUALIZACAO_4X_C20;1,867928;-0,239992;0;4,65629;4,65629;-4,65629;26,575037;64,396493;37,821456;9,304477;;;;;;;;;;;;
;;25/11/2022 19:09:26;7;DCH;170:39:18;19:26:00;4;1;EQUALIZACAO_4X_C20;1,86537;-0,239992;0;4,664295;4,664295;-4,664295;26,560094;64,396493;37,836399;9,31942;;;;;;;;;;;;
;;25/11/2022 19:11:26;7;DCH;170:41:18;19:28:00;4;1;EQUALIZACAO_4X_C20;1,862702;-0,239992;0;4,672294;4,672294;-4,672294;26,545183;64,396493;37,851309;9,334331;;;;;;;;;;;;
;;25/11/2022 19:13:26;7;DCH;170:43:18;19:30:00;4;1;EQUALIZACAO_4X_C20;1,859922;-0,240037;0;4,680304;4,680304;-4,680304;26,530274;64,396493;37,866219;9,349241;;;;;;;;;;;;
;;25/11/2022 19:15:26;7;DCH;170:45:18;19:32:00;4;1;EQUALIZACAO_4X_C20;1,857031;-0,239992;0;4,688297;4,688297;-4,688297;26,51542;64,396493;37,881073;9,364094;;;;;;;;;;;;
;;25/11/2022 19:17:26;7;DCH;170:47:18;19:34:00;4;1;EQUALIZACAO_4X_C20;1,853918;-0,240037;0;4,696295;4,696295;-4,696295;26,50058;64,396493;37,895913;9,378934;;;;;;;;;;;;
;;25/11/2022 19:19:26;7;DCH;170:49:18;19:36:00;4;1;EQUALIZACAO_4X_C20;1,850583;-0,240037;0;4,704304;4,704304;-4,704304;26,485745;64,396493;37,910748;9,393769;;;;;;;;;;;;
;;25/11/2022 19:21:26;7;DCH;170:51:18;19:38:00;4;1;EQUALIZACAO_4X_C20;1,847136;-0,240037;0;4,71231;4,71231;-4,71231;26,470943;64,396493;37,92555;9,408571;;;;;;;;;;;;
